,state,district,pincode,has_enrolment_5_17,has_demographic_5_17,has_biometric_5_17,lifecycle_state
417,Andhra Pradesh,Ananthapuramu,515591,True,True,True,Complete
418,Andhra Pradesh,Ananthapuramu,515601,False,True,True,Unclear
419,Andhra Pradesh,Ananthapuramu,515611,False,True,True,Unclear
420,Andhra Pradesh,Ananthapuramu,515621,False,True,True,Unclear
421,Andhra Pradesh,Ananthapuramu,515631,True,True,True,Complete
422,Andhra Pradesh,Ananthapuramu,515641,True,True,True,Complete
423,Andhra Pradesh,Ananthapuramu,515651,True,True,True,Complete
424,Andhra Pradesh,Ananthapuramu,515661,False,True,True,Unclear
425,Andhra Pradesh,Ananthapuramu,515671,True,True,True,Complete
426,Andhra Pradesh,Ananthapuramu,515672,False,True,True,Unclear
427,Andhra Pradesh,Ananthapuramu,515701,True,True,True,Complete
428,Andhra Pradesh,Ananthapuramu,515711,True,True,True,Complete
429,Andhra Pradesh,Ananthapuramu,515721,True,True,True,Complete
430,Andhra Pradesh,Ananthapuramu,515722,False,True,True,Unclear
431,Andhra Pradesh,Ananthapuramu,515731,True,True,True,Complete
432,Andhra Pradesh,Ananthapuramu,515741,True,True,True,Complete
433,Andhra Pradesh,Ananthapuramu,515751,True,True,True,Complete
434,Andhra Pradesh,Ananthapuramu,515761,True,True,True,Complete
435,Andhra Pradesh,Ananthapuramu,515763,True,True,True,Complete
436,Andhra Pradesh,Ananthapuramu,515765,True,True,True,Complete
437,Andhra Pradesh,Ananthapuramu,515766,True,True,True,Complete
438,Andhra Pradesh,Ananthapuramu,515767,False,True,True,Unclear
439,Andhra Pradesh,Ananthapuramu,515774,True,True,True,Complete
440,Andhra Pradesh,Ananthapuramu,515775,True,True,True,Complete
441,Andhra Pradesh,Ananthapuramu,515787,True,True,True,Complete
442,Andhra Pradesh,Ananthapuramu,515801,True,True,True,Complete
443,Andhra Pradesh,Ananthapuramu,515803,True,True,True,Complete
444,Andhra Pradesh,Ananthapuramu,515812,True,True,True,Complete
445,Andhra Pradesh,Ananthapuramu,515822,False,True,True,Unclear
446,Andhra Pradesh,Ananthapuramu,515832,True,True,True,Complete
447,Andhra Pradesh,Ananthapuramu,515842,True,True,True,Complete
448,Andhra Pradesh,Ananthapuramu,515863,True,True,True,Complete
449,Andhra Pradesh,Ananthapuramu,515865,True,True,True,Complete
450,Andhra Pradesh,Ananthapuramu,515867,False,True,True,Unclear
451,Andhra Pradesh,Ananthapuramu,515870,True,True,True,Complete
452,Andhra Pradesh,Ananthapuramu,515871,True,True,True,Complete
453,Andhra Pradesh,Ananthapuramu,515872,True,True,True,Complete
454,Andhra Pradesh,Ananthapuramu,516464,False,False,False,No Activity
455,Andhra Pradesh,Annamayya,516101,True,True,True,Complete
456,Andhra Pradesh,Annamayya,516104,False,True,True,Unclear
457,Andhra Pradesh,Annamayya,516105,False,True,True,Unclear
458,Andhra Pradesh,Annamayya,516107,True,True,True,Complete
459,Andhra Pradesh,Annamayya,516108,True,True,True,Complete
460,Andhra Pradesh,Annamayya,516110,True,True,True,Complete
461,Andhra Pradesh,Annamayya,516115,True,True,True,Complete
462,Andhra Pradesh,Annamayya,516126,True,True,True,Complete
463,Andhra Pradesh,Annamayya,516127,False,True,True,Unclear
464,Andhra Pradesh,Annamayya,516128,False,True,True,Unclear
465,Andhra Pradesh,Annamayya,516129,True,True,True,Complete
466,Andhra Pradesh,Annamayya,516130,False,True,True,Unclear
467,Andhra Pradesh,Annamayya,516150,False,True,True,Unclear
468,Andhra Pradesh,Annamayya,516151,False,True,True,Unclear
469,Andhra Pradesh,Annamayya,516214,True,True,True,Complete
470,Andhra Pradesh,Annamayya,516215,False,True,True,Unclear
471,Andhra Pradesh,Annamayya,516257,False,True,True,Unclear
472,Andhra Pradesh,Annamayya,516267,True,True,True,Complete
473,Andhra Pradesh,Annamayya,516268,False,True,True,Unclear
474,Andhra Pradesh,Annamayya,516269,True,True,True,Complete
475,Andhra Pradesh,Annamayya,516270,False,True,True,Unclear
476,Andhra Pradesh,Annamayya,516504,True,True,True,Complete
477,Andhra Pradesh,Annamayya,517213,False,True,True,Unclear
478,Andhra Pradesh,Annamayya,517214,True,True,True,Complete
479,Andhra Pradesh,Annamayya,517234,True,True,True,Complete
480,Andhra Pradesh,Annamayya,517235,True,True,True,Complete
481,Andhra Pradesh,Annamayya,517236,False,True,True,Unclear
482,Andhra Pradesh,Annamayya,517237,False,True,True,Unclear
483,Andhra Pradesh,Annamayya,517247,False,True,True,Unclear
484,Andhra Pradesh,Annamayya,517277,False,True,True,Unclear
485,Andhra Pradesh,Annamayya,517280,False,True,True,Unclear
486,Andhra Pradesh,Annamayya,517291,False,True,True,Unclear
487,Andhra Pradesh,Annamayya,517297,True,True,True,Complete
488,Andhra Pradesh,Annamayya,517299,False,True,True,Unclear
489,Andhra Pradesh,Annamayya,517305,False,True,True,Unclear
490,Andhra Pradesh,Annamayya,517319,False,True,True,Unclear
491,Andhra Pradesh,Annamayya,517325,True,True,True,Complete
492,Andhra Pradesh,Annamayya,517326,False,True,True,Unclear
493,Andhra Pradesh,Annamayya,517330,False,False,False,No Activity
494,Andhra Pradesh,Annamayya,517350,True,True,True,Complete
495,Andhra Pradesh,Annamayya,517351,False,True,True,Unclear
496,Andhra Pradesh,Annamayya,517352,False,True,False,Only Demographic
497,Andhra Pradesh,Annamayya,517370,True,True,True,Complete
498,Andhra Pradesh,Annamayya,517390,True,True,True,Complete
499,Andhra Pradesh,Annamayya,517391,True,True,True,Complete
500,Andhra Pradesh,Annamayya,517417,False,True,True,Unclear
501,Andhra Pradesh,Annamayya,517418,True,True,True,Complete
502,Andhra Pradesh,Bapatla,522101,True,True,True,Complete
503,Andhra Pradesh,Bapatla,522102,False,False,True,Unclear
504,Andhra Pradesh,Bapatla,522111,True,True,True,Complete
505,Andhra Pradesh,Bapatla,522113,False,True,True,Unclear
506,Andhra Pradesh,Bapatla,522211,False,True,True,Unclear
507,Andhra Pradesh,Bapatla,522212,False,False,True,Unclear
508,Andhra Pradesh,Bapatla,522256,False,True,True,Unclear
509,Andhra Pradesh,Bapatla,522257,False,True,True,Unclear
510,Andhra Pradesh,Bapatla,522258,False,True,True,Unclear
511,Andhra Pradesh,Bapatla,522259,True,True,True,Complete
512,Andhra Pradesh,Bapatla,522261,True,True,True,Complete
513,Andhra Pradesh,Bapatla,522262,True,True,True,Complete
514,Andhra Pradesh,Bapatla,522264,False,True,True,Unclear
515,Andhra Pradesh,Bapatla,522265,True,True,True,Complete
516,Andhra Pradesh,Bapatla,522268,True,True,True,Complete
517,Andhra Pradesh,Bapatla,522301,False,True,True,Unclear
518,Andhra Pradesh,Bapatla,522309,True,True,True,Complete
519,Andhra Pradesh,Bapatla,522310,False,True,True,Unclear
520,Andhra Pradesh,Bapatla,522311,False,True,True,Unclear
521,Andhra Pradesh,Bapatla,522312,False,True,True,Unclear
522,Andhra Pradesh,Bapatla,522313,False,True,True,Unclear
523,Andhra Pradesh,Bapatla,522314,False,True,True,Unclear
524,Andhra Pradesh,Bapatla,522315,False,False,True,Unclear
525,Andhra Pradesh,Bapatla,522317,True,True,True,Complete
526,Andhra Pradesh,Bapatla,522318,False,True,True,Unclear
527,Andhra Pradesh,Bapatla,522324,False,True,True,Unclear
528,Andhra Pradesh,Bapatla,522325,True,True,True,Complete
529,Andhra Pradesh,Bapatla,522329,True,True,True,Complete
530,Andhra Pradesh,Bapatla,522341,False,True,True,Unclear
531,Andhra Pradesh,Bapatla,523135,False,True,True,Unclear
532,Andhra Pradesh,Bapatla,523155,False,True,True,Unclear
533,Andhra Pradesh,Bapatla,523156,False,False,False,No Activity
534,Andhra Pradesh,Bapatla,523157,True,True,True,Complete
535,Andhra Pradesh,Bapatla,523165,True,True,True,Complete
536,Andhra Pradesh,Bapatla,523166,False,True,True,Unclear
537,Andhra Pradesh,Bapatla,523167,True,True,True,Complete
538,Andhra Pradesh,Bapatla,523168,False,True,True,Unclear
539,Andhra Pradesh,Bapatla,523169,False,True,True,Unclear
540,Andhra Pradesh,Bapatla,523170,False,True,True,Unclear
541,Andhra Pradesh,Bapatla,523171,False,True,True,Unclear
542,Andhra Pradesh,Bapatla,523181,False,True,True,Unclear
543,Andhra Pradesh,Bapatla,523183,False,False,True,Unclear
544,Andhra Pradesh,Bapatla,523184,True,True,True,Complete
545,Andhra Pradesh,Bapatla,523185,False,True,True,Unclear
546,Andhra Pradesh,Bapatla,523186,False,True,True,Unclear
547,Andhra Pradesh,Bapatla,523187,True,True,True,Complete
548,Andhra Pradesh,Bapatla,523190,True,True,True,Complete
549,Andhra Pradesh,Bapatla,523201,True,True,True,Complete
550,Andhra Pradesh,Bapatla,523212,True,True,True,Complete
551,Andhra Pradesh,Bapatla,523213,False,True,True,Unclear
552,Andhra Pradesh,Bapatla,523214,False,False,True,Unclear
553,Andhra Pradesh,Bapatla,523260,True,True,True,Complete
554,Andhra Pradesh,Bapatla,523261,True,True,True,Complete
555,Andhra Pradesh,Bapatla,523263,False,False,True,Unclear
556,Andhra Pradesh,Bapatla,523264,False,False,True,Unclear
557,Andhra Pradesh,Bapatla,523301,True,True,True,Complete
558,Andhra Pradesh,Bapatla,523302,True,True,True,Complete
559,Andhra Pradesh,Bapatla,523303,True,True,True,Complete
560,Andhra Pradesh,Chittoor,517001,True,True,True,Complete
561,Andhra Pradesh,Chittoor,517002,True,True,True,Complete
562,Andhra Pradesh,Chittoor,517004,True,True,True,Complete
563,Andhra Pradesh,Chittoor,517101,False,True,True,Unclear
564,Andhra Pradesh,Chittoor,517102,True,True,True,Complete
565,Andhra Pradesh,Chittoor,517112,True,True,True,Complete
566,Andhra Pradesh,Chittoor,517113,True,True,True,Complete
567,Andhra Pradesh,Chittoor,517123,True,True,True,Complete
568,Andhra Pradesh,Chittoor,517124,True,True,True,Complete
569,Andhra Pradesh,Chittoor,517125,True,True,True,Complete
570,Andhra Pradesh,Chittoor,517126,True,True,True,Complete
571,Andhra Pradesh,Chittoor,517127,True,True,True,Complete
572,Andhra Pradesh,Chittoor,517128,True,True,True,Complete
573,Andhra Pradesh,Chittoor,517129,True,True,True,Complete
574,Andhra Pradesh,Chittoor,517130,True,True,True,Complete
575,Andhra Pradesh,Chittoor,517131,True,True,True,Complete
576,Andhra Pradesh,Chittoor,517132,True,True,True,Complete
577,Andhra Pradesh,Chittoor,517152,True,True,True,Complete
578,Andhra Pradesh,Chittoor,517167,True,True,True,Complete
579,Andhra Pradesh,Chittoor,517172,True,True,True,Complete
580,Andhra Pradesh,Chittoor,517192,False,True,True,Unclear
581,Andhra Pradesh,Chittoor,517193,True,True,True,Complete
582,Andhra Pradesh,Chittoor,517194,True,True,True,Complete
583,Andhra Pradesh,Chittoor,517213,True,True,True,Complete
584,Andhra Pradesh,Chittoor,517214,True,True,True,Complete
585,Andhra Pradesh,Chittoor,517234,True,True,True,Complete
586,Andhra Pradesh,Chittoor,517235,False,True,True,Unclear
587,Andhra Pradesh,Chittoor,517236,True,True,True,Complete
588,Andhra Pradesh,Chittoor,517237,True,True,True,Complete
589,Andhra Pradesh,Chittoor,517247,True,True,True,Complete
590,Andhra Pradesh,Chittoor,517257,True,True,True,Complete
591,Andhra Pradesh,Chittoor,517277,True,True,True,Complete
592,Andhra Pradesh,Chittoor,517280,True,True,True,Complete
593,Andhra Pradesh,Chittoor,517291,True,True,True,Complete
594,Andhra Pradesh,Chittoor,517297,True,True,True,Complete
595,Andhra Pradesh,Chittoor,517299,True,True,True,Complete
596,Andhra Pradesh,Chittoor,517305,True,True,True,Complete
597,Andhra Pradesh,Chittoor,517319,True,True,True,Complete
598,Andhra Pradesh,Chittoor,517325,True,True,True,Complete
599,Andhra Pradesh,Chittoor,517326,False,False,True,Unclear
600,Andhra Pradesh,Chittoor,517330,False,True,True,Unclear
601,Andhra Pradesh,Chittoor,517350,True,True,True,Complete
602,Andhra Pradesh,Chittoor,517351,True,True,True,Complete
603,Andhra Pradesh,Chittoor,517352,False,True,True,Unclear
604,Andhra Pradesh,Chittoor,517370,True,True,True,Complete
605,Andhra Pradesh,Chittoor,517390,True,True,True,Complete
606,Andhra Pradesh,Chittoor,517391,True,True,True,Complete
607,Andhra Pradesh,Chittoor,517401,True,True,True,Complete
608,Andhra Pradesh,Chittoor,517403,False,True,True,Unclear
609,Andhra Pradesh,Chittoor,517408,True,True,True,Complete
610,Andhra Pradesh,Chittoor,517414,True,True,True,Complete
611,Andhra Pradesh,Chittoor,517415,True,True,True,Complete
612,Andhra Pradesh,Chittoor,517416,True,True,True,Complete
613,Andhra Pradesh,Chittoor,517417,True,True,True,Complete
614,Andhra Pradesh,Chittoor,517418,True,True,True,Complete
615,Andhra Pradesh,Chittoor,517419,True,True,True,Complete
616,Andhra Pradesh,Chittoor,517421,True,True,True,Complete
617,Andhra Pradesh,Chittoor,517422,True,True,True,Complete
618,Andhra Pradesh,Chittoor,517423,True,True,True,Complete
619,Andhra Pradesh,Chittoor,517424,True,True,True,Complete
620,Andhra Pradesh,Chittoor,517425,True,True,True,Complete
621,Andhra Pradesh,Chittoor,517426,False,True,True,Unclear
622,Andhra Pradesh,Chittoor,517429,True,True,True,Complete
623,Andhra Pradesh,Chittoor,517432,True,True,True,Complete
624,Andhra Pradesh,Chittoor,517501,True,True,True,Complete
625,Andhra Pradesh,Chittoor,517502,True,True,True,Complete
626,Andhra Pradesh,Chittoor,517503,True,True,True,Complete
627,Andhra Pradesh,Chittoor,517504,True,True,True,Complete
628,Andhra Pradesh,Chittoor,517505,True,True,True,Complete
629,Andhra Pradesh,Chittoor,517506,False,True,True,Unclear
630,Andhra Pradesh,Chittoor,517507,True,True,True,Complete
631,Andhra Pradesh,Chittoor,517520,True,True,True,Complete
632,Andhra Pradesh,Chittoor,517526,True,True,True,Complete
633,Andhra Pradesh,Chittoor,517536,True,True,True,Complete
634,Andhra Pradesh,Chittoor,517541,True,True,True,Complete
635,Andhra Pradesh,Chittoor,517551,True,True,True,Complete
636,Andhra Pradesh,Chittoor,517561,True,True,True,Complete
637,Andhra Pradesh,Chittoor,517569,True,True,True,Complete
638,Andhra Pradesh,Chittoor,517571,True,True,True,Complete
639,Andhra Pradesh,Chittoor,517581,True,True,True,Complete
640,Andhra Pradesh,Chittoor,517582,True,True,True,Complete
641,Andhra Pradesh,Chittoor,517583,True,True,True,Complete
642,Andhra Pradesh,Chittoor,517584,True,True,True,Complete
643,Andhra Pradesh,Chittoor,517586,True,True,True,Complete
644,Andhra Pradesh,Chittoor,517587,True,True,True,Complete
645,Andhra Pradesh,Chittoor,517588,True,True,True,Complete
646,Andhra Pradesh,Chittoor,517589,True,True,True,Complete
647,Andhra Pradesh,Chittoor,517590,True,True,True,Complete
648,Andhra Pradesh,Chittoor,517591,True,True,True,Complete
649,Andhra Pradesh,Chittoor,517592,True,True,True,Complete
650,Andhra Pradesh,Chittoor,517599,False,True,True,Unclear
651,Andhra Pradesh,Chittoor,517619,True,True,True,Complete
652,Andhra Pradesh,Chittoor,517620,True,True,True,Complete
653,Andhra Pradesh,Chittoor,517640,True,True,True,Complete
654,Andhra Pradesh,Chittoor,517641,True,True,True,Complete
655,Andhra Pradesh,Chittoor,517642,True,True,True,Complete
656,Andhra Pradesh,Chittoor,517643,True,True,True,Complete
657,Andhra Pradesh,Chittoor,517644,True,True,True,Complete
658,Andhra Pradesh,Chittoor,517645,True,True,True,Complete
659,Andhra Pradesh,Chittoor,631302,True,False,True,Unclear
660,Andhra Pradesh,Chittoor,635121,False,False,False,No Activity
661,Andhra Pradesh,Cuddapah,516001,True,True,True,Complete
662,Andhra Pradesh,Cuddapah,516002,True,True,True,Complete
663,Andhra Pradesh,Cuddapah,516003,True,True,True,Complete
664,Andhra Pradesh,Cuddapah,516004,True,True,True,Complete
665,Andhra Pradesh,Cuddapah,516005,False,True,True,Unclear
666,Andhra Pradesh,Cuddapah,516101,True,True,True,Complete
667,Andhra Pradesh,Cuddapah,516104,False,True,True,Unclear
668,Andhra Pradesh,Cuddapah,516105,True,True,True,Complete
669,Andhra Pradesh,Cuddapah,516107,True,True,True,Complete
670,Andhra Pradesh,Cuddapah,516108,True,True,True,Complete
671,Andhra Pradesh,Cuddapah,516110,True,True,True,Complete
672,Andhra Pradesh,Cuddapah,516115,True,True,True,Complete
673,Andhra Pradesh,Cuddapah,516126,True,True,True,Complete
674,Andhra Pradesh,Cuddapah,516127,True,True,True,Complete
675,Andhra Pradesh,Cuddapah,516128,True,True,True,Complete
676,Andhra Pradesh,Cuddapah,516129,True,True,True,Complete
677,Andhra Pradesh,Cuddapah,516130,True,True,True,Complete
678,Andhra Pradesh,Cuddapah,516150,True,True,True,Complete
679,Andhra Pradesh,Cuddapah,516151,True,True,True,Complete
680,Andhra Pradesh,Cuddapah,516152,True,True,True,Complete
681,Andhra Pradesh,Cuddapah,516162,True,True,True,Complete
682,Andhra Pradesh,Cuddapah,516163,False,True,True,Unclear
683,Andhra Pradesh,Cuddapah,516172,True,True,True,Complete
684,Andhra Pradesh,Cuddapah,516173,True,True,True,Complete
685,Andhra Pradesh,Cuddapah,516175,True,True,True,Complete
686,Andhra Pradesh,Cuddapah,516193,True,True,True,Complete
687,Andhra Pradesh,Cuddapah,516203,True,True,True,Complete
688,Andhra Pradesh,Cuddapah,516213,True,True,True,Complete
689,Andhra Pradesh,Cuddapah,516214,True,True,True,Complete
690,Andhra Pradesh,Cuddapah,516215,True,True,True,Complete
691,Andhra Pradesh,Cuddapah,516216,True,True,True,Complete
692,Andhra Pradesh,Cuddapah,516217,True,True,True,Complete
693,Andhra Pradesh,Cuddapah,516218,True,True,True,Complete
694,Andhra Pradesh,Cuddapah,516227,True,True,True,Complete
695,Andhra Pradesh,Cuddapah,516228,True,True,True,Complete
696,Andhra Pradesh,Cuddapah,516233,True,True,True,Complete
697,Andhra Pradesh,Cuddapah,516237,True,True,True,Complete
698,Andhra Pradesh,Cuddapah,516247,True,True,True,Complete
699,Andhra Pradesh,Cuddapah,516257,True,True,True,Complete
700,Andhra Pradesh,Cuddapah,516259,True,True,True,Complete
701,Andhra Pradesh,Cuddapah,516267,True,True,True,Complete
702,Andhra Pradesh,Cuddapah,516268,True,True,True,Complete
703,Andhra Pradesh,Cuddapah,516269,True,True,True,Complete
704,Andhra Pradesh,Cuddapah,516270,True,True,True,Complete
705,Andhra Pradesh,Cuddapah,516289,True,True,True,Complete
706,Andhra Pradesh,Cuddapah,516293,True,True,True,Complete
707,Andhra Pradesh,Cuddapah,516309,True,True,True,Complete
708,Andhra Pradesh,Cuddapah,516310,True,True,True,Complete
709,Andhra Pradesh,Cuddapah,516311,False,False,True,Unclear
710,Andhra Pradesh,Cuddapah,516312,True,True,True,Complete
711,Andhra Pradesh,Cuddapah,516321,True,True,True,Complete
712,Andhra Pradesh,Cuddapah,516329,True,True,True,Complete
713,Andhra Pradesh,Cuddapah,516330,False,False,True,Unclear
714,Andhra Pradesh,Cuddapah,516339,False,True,True,Unclear
715,Andhra Pradesh,Cuddapah,516349,True,True,True,Complete
716,Andhra Pradesh,Cuddapah,516350,True,True,True,Complete
717,Andhra Pradesh,Cuddapah,516355,True,True,True,Complete
718,Andhra Pradesh,Cuddapah,516356,True,True,True,Complete
719,Andhra Pradesh,Cuddapah,516359,True,True,True,Complete
720,Andhra Pradesh,Cuddapah,516360,True,True,True,Complete
721,Andhra Pradesh,Cuddapah,516361,False,False,False,No Activity
722,Andhra Pradesh,Cuddapah,516362,True,True,True,Complete
723,Andhra Pradesh,Cuddapah,516380,True,True,True,Complete
724,Andhra Pradesh,Cuddapah,516390,True,True,True,Complete
